province,province_code,district,district_code,ward,ward_code,lat,long
tuyên quang,22000,na hang,22400,yên hoa,22410,22.52818,105.5080415
tuyên quang,22000,na hang,22400,thượng nông,22411,22.5731349,105.489328
tuyên quang,22000,na hang,22400,thượng giáp,22412,22.60909005,105.498863
tuyên quang,22000,na hang,22400,sinh long,22413,22.54030565,105.40725225
tuyên quang,22000,na hang,22400,côn lôn,22414,22.5140359,105.4317021
tuyên quang,22000,na hang,22400,khâu tinh,22415,22.43977505,105.43946455
tuyên quang,22000,na hang,22400,năng khả,22416,22.367586,105.32310545
tuyên quang,22000,na hang,22400,thanh tương,22417,22.29391355,105.36819605
tuyên quang,22000,lâm bình,22500,lăng can,22506,22.451615,105.22334445
tuyên quang,22000,lâm bình,22500,thượng lâm,22507,22.4761255,105.339977
tuyên quang,22000,lâm bình,22500,khuôn hà,22508,22.5537076,105.2941254
tuyên quang,22000,lâm bình,22500,phúc yên,22509,22.59351,105.1946394
tuyên quang,22000,lâm bình,22500,xuân lập,22510,22.52804745,105.152409
tuyên quang,22000,lâm bình,22500,bình an,22511,22.44075255,105.159481
tuyên quang,22000,lâm bình,22500,hồng quang,22512,22.38926955,105.10612845
tuyên quang,22000,lâm bình,22500,thổ bình,22513,22.381043,105.1966883
tuyên quang,22000,hàm yên,22600,tân yên,22606,22.04015335,105.0101137
tuyên quang,22000,hàm yên,22600,tân thành,22607,22.09821495,105.05843455
tuyên quang,22000,hàm yên,22600,minh hương,22608,22.12964205,105.107924
tuyên quang,22000,hàm yên,22600,phù lưu,22609,22.18058395,105.05328105
tuyên quang,22000,hàm yên,22600,minh dân,22610,22.18970495,104.99048955
tuyên quang,22000,hàm yên,22600,minh khương,22611,22.2154211,104.95977305
tuyên quang,22000,hàm yên,22600,yên thuận,22612,22.29493355,104.9505905
tuyên quang,22000,hàm yên,22600,bạch xa,22613,22.2488285,104.9241865
tuyên quang,22000,hàm yên,22600,yên lâm,22614,22.14986295,104.90217155
tuyên quang,22000,hàm yên,22600,yên phú,22615,22.10459305,104.97771405
tuyên quang,22000,hàm yên,22600,nhân mục,22616,22.02175845,105.01353795
tuyên quang,22000,hàm yên,22600,bằng cốc,22617,21.97511345,105.012483
tuyên quang,22000,hàm yên,22600,thành long,22618,21.97693845,105.05116995
tuyên quang,22000,hàm yên,22600,hùng đức,22619,21.89104805,105.067181
tuyên quang,22000,hàm yên,22600,đức ninh,22620,21.941922,105.12440205
tuyên quang,22000,hàm yên,22600,thái hòa,22621,21.973857,105.11336555
tuyên quang,22000,hàm yên,22600,thái sơn,22622,22.02283545,105.09960095
tuyên quang,22000,hàm yên,22600,bình xa,22623,22.0572802,105.12456895
tuyên quang,22000,sơn dương,22700,sơn dương,22706,21.69170405,105.4016518
tuyên quang,22000,sơn dương,22700,hợp thành,22707,21.6778115,105.45165905
tuyên quang,22000,sơn dương,22700,lương thiện,22708,21.7335064,105.47292645
tuyên quang,22000,sơn dương,22700,tân trào,22709,21.77762495,105.469939
tuyên quang,22000,sơn dương,22700,trung yên,22710,21.81648755,105.45502445
tuyên quang,22000,sơn dương,22700,minh thanh,22711,21.77871955,105.4029384
tuyên quang,22000,sơn dương,22700,bình yên,22712,21.74229055,105.4379309
tuyên quang,22000,sơn dương,22700,tú thịnh,22713,21.7225416,105.368902
tuyên quang,22000,sơn dương,22700,thượng ấm,22714,21.73657795,105.321277
tuyên quang,22000,sơn dương,22700,vĩnh lợi,22715,21.745634,105.28046895
tuyên quang,22000,sơn dương,22700,cấp tiến,22716,21.70559105,105.282477
tuyên quang,22000,sơn dương,22700,đông thọ,22717,21.661079,105.289344
tuyên quang,22000,sơn dương,22700,quyết thắng,22718,21.633933,105.24766495
tuyên quang,22000,sơn dương,22700,vân sơn,22719,21.59921145,105.2575845
tuyên quang,22000,sơn dương,22700,hồng lạc,22720,21.57917595,105.2790489
tuyên quang,22000,sơn dương,22700,sầm dương,22721,21.54362285,105.2891065
tuyên quang,22000,sơn dương,22700,lâm xuyên,22722,21.51797805,105.316961
tuyên quang,22000,sơn dương,22700,tam đa,22723,21.53818945,105.34664955
tuyên quang,22000,sơn dương,22700,hào phú,22724,21.547614,105.31424855
tuyên quang,22000,sơn dương,22700,chi thiết,22725,21.5951319,105.3078815
tuyên quang,22000,sơn dương,22700,văn phú,22726,21.60106045,105.2944499
tuyên quang,22000,sơn dương,22700,đồng quý,22727,21.62862775,105.2821542
tuyên quang,22000,sơn dương,22700,phúc ứng,22728,21.6642109,105.3695895
tuyên quang,22000,sơn dương,22700,thanh phát,22729,21.62494095,105.3558315
tuyên quang,22000,sơn dương,22700,đông lợi,22730,21.5913955,105.338765
tuyên quang,22000,sơn dương,22700,phú lương,22731,21.552005,105.383327
tuyên quang,22000,sơn dương,22700,đại phú,22732,21.53751,105.4254695
tuyên quang,22000,sơn dương,22700,sơn nam,22733,21.5444884,105.46547945
tuyên quang,22000,sơn dương,22700,ninh lai,22734,21.55448505,105.5100235
tuyên quang,22000,sơn dương,22700,thiện kế,22735,21.58773055,105.4874375
tuyên quang,22000,sơn dương,22700,tuân lộ,22736,21.59823795,105.413878
tuyên quang,22000,sơn dương,22700,hợp hòa,22737,21.62239045,105.442283
tuyên quang,22000,sơn dương,22700,kháng nhật,22738,21.65320695,105.44207745
bắc kạn,23000,bắc kạn,23100,phùng chí kiên,23106,22.14044095,105.846732
bắc kạn,23000,bắc kạn,23100,đức xuân,23107,22.13996955,105.8472633
bắc kạn,23000,bắc kạn,23100,nguyễn thị minh khai,23108,22.1617118,105.845933
bắc kạn,23000,bắc kạn,23100,sông cầu,23109,22.14485895,105.81658955
bắc kạn,23000,bắc kạn,23100,xuất hoá,23110,22.0954957,105.88477135
bắc kạn,23000,bắc kạn,23100,huyền tụng,23111,22.17271455,105.8479235
bắc kạn,23000,bắc kạn,23100,dương quang,23112,22.16886895,105.8067895
bắc kạn,23000,bắc kạn,23100,nông thượng,23113,22.1130635,105.82378305
bắc kạn,23000,bạch thông,23200,phủ thông,23206,22.2691014,105.88005055
bắc kạn,23000,bạch thông,23200,phương linh,23207,22.28969495,105.8880105
bắc kạn,23000,bạch thông,23200,vi hương,23208,22.28969095,105.8278227
bắc kạn,23000,bạch thông,23200,đôn phong,23209,22.212977,105.746069
bắc kạn,23000,bạch thông,23200,dương phong,23210,22.12209665,105.701394
bắc kạn,23000,bạch thông,23200,quang thuận,23211,22.1246423,105.7686854
bắc kạn,23000,bạch thông,23200,lục bình,23212,22.24398195,105.8244475
bắc kạn,23000,bạch thông,23200,tú trĩ,23213,22.26435525,105.84391585
bắc kạn,23000,bạch thông,23200,tân tiến,23214,22.24906355,105.88706695
bắc kạn,23000,bạch thông,23200,quân bình,23215,22.2340085,105.8679914
bắc kạn,23000,bạch thông,23200,hà vị,23216,22.21421655,105.8298595
bắc kạn,23000,bạch thông,23200,cẩm giàng,23217,21.1271938,105.96761945
bắc kạn,23000,bạch thông,23200,nguyên phúc,23218,22.20395745,105.9063455
bắc kạn,23000,bạch thông,23200,mỹ thanh,23219,22.14980465,105.92391015
bắc kạn,23000,bạch thông,23200,cao sơn,23220,22.1846932,105.9901714
bắc kạn,23000,bạch thông,23200,sỹ bình,23221,22.254657,105.94017945
bắc kạn,23000,bạch thông,23200,vũ muộn,23222,22.25113145,105.96908155
bắc kạn,23000,ngân sơn,23300,vân tùng,23306,22.43244655,105.99094385
bắc kạn,23000,ngân sơn,23300,đức vân,23307,22.4499015,106.05214115
bắc kạn,23000,ngân sơn,23300,bằng vân,23308,22.50043595,106.072723
bắc kạn,23000,ngân sơn,23300,thượng ân,23309,22.5209025,106.0291095
bắc kạn,23000,ngân sơn,23300,cốc đán,23310,22.49296155,105.94717015
bắc kạn,23000,ngân sơn,23300,trung hòa,23311,22.43811805,105.9086255
bắc kạn,23000,ngân sơn,23300,nà phặc,23312,22.3824511,105.90395445
bắc kạn,23000,ngân sơn,23300,lãng ngâm,23313,22.32311725,105.91034895
bắc kạn,23000,ngân sơn,23300,hương nê,23314,22.31267895,105.95438005
bắc kạn,23000,ngân sơn,23300,thuần mang,23315,22.3338935,106.0029815
bắc kạn,23000,ngân sơn,23300,thượng quan,23316,22.3753057,106.06613165
bắc kạn,23000,pác nặm,23400,bộc bố,23406,22.62615445,105.65673595
bắc kạn,23000,pác nặm,23400,bằng thành,23407,22.68330925,105.71207995
bắc kạn,23000,pác nặm,23400,nhạn môn,23408,22.6642671,105.62370845
bắc kạn,23000,pác nặm,23400,giáo hiệu,23409,22.6252945,105.609844
bắc kạn,23000,pác nặm,23400,công bằng,23410,22.61349195,105.5669174
bắc kạn,23000,pác nặm,23400,cổ linh,23411,22.5633995,105.62437045
bắc kạn,23000,pác nặm,23400,cao tân,23412,22.51564625,105.63637725
bắc kạn,23000,pác nặm,23400,nghiên loan,23413,22.5197475,105.71660505
bắc kạn,23000,pác nặm,23400,xuân la,23414,22.5862085,105.70246695
bắc kạn,23000,pác nặm,23400,an thắng,23415,22.5817805,105.7508119
bắc kạn,23000,ba bể,23500,chợ rã,23506,22.455595,105.7388591
bắc kạn,23000,ba bể,23500,bành trạch,23507,22.48495245,105.788214
bắc kạn,23000,ba bể,23500,phúc lộc,23508,22.4649385,105.8487286
bắc kạn,23000,ba bể,23500,cao trĩ,23509,22.46215895,105.6939697
bắc kạn,23000,ba bể,23500,cao thượng,23510,22.48058855,105.62779845
bắc kạn,23000,ba bể,23500,nam mẫu,23511,22.418258,105.6017215
bắc kạn,23000,ba bể,23500,khang ninh,23512,22.42752435,105.6665039
bắc kạn,23000,ba bể,23500,thượng giáo,23513,22.43994385,105.72343635
bắc kạn,23000,ba bể,23500,địa linh,23514,22.415476,105.7548754
bắc kạn,23000,ba bể,23500,quảng khê,23515,22.3592788,105.69714545
bắc kạn,23000,ba bể,23500,mỹ phương,23516,22.32543555,105.83190755
bắc kạn,23000,ba bể,23500,yến dương,23517,22.38372295,105.77233
bắc kạn,23000,ba bể,23500,chu hương,23518,22.36642155,105.81284525
bắc kạn,23000,ba bể,23500,hà hiệu,23519,22.4326492,105.8535718
bắc kạn,23000,ba bể,23500,hoàng trĩ,23520,22.3242855,105.66005845
bắc kạn,23000,ba bể,23500,đồng phúc,23521,22.3092634,105.74187995
bắc kạn,23000,chợ đồn,23600,bằng lũng,23606,22.16180765,105.592947
bắc kạn,23000,chợ đồn,23600,phương viên,23607,22.20288295,105.6394674
bắc kạn,23000,chợ đồn,23600,rã bản,23608,22.18794645,105.669735
bắc kạn,23000,chợ đồn,23600,bằng phúc,23609,22.260211,105.6816705
bắc kạn,23000,chợ đồn,23600,tân lập,23610,22.283928,105.62406145
bắc kạn,23000,chợ đồn,23600,đồng lạc,23611,22.3121188,105.58238985
bắc kạn,23000,chợ đồn,23600,nam cường,23612,22.358908,105.61103655
bắc kạn,23000,chợ đồn,23600,xuân lạc,23613,22.35450565,105.53269385
bắc kạn,23000,chợ đồn,23600,bản thi,23614,22.25082155,105.5051045
bắc kạn,23000,chợ đồn,23600,quảng bạch,23615,22.2582349,105.5838919
bắc kạn,23000,chợ đồn,23600,ngọc phái,23616,22.2029355,105.57912825
bắc kạn,23000,chợ đồn,23600,yên thượng,23617,22.1712134,105.5157885
bắc kạn,23000,chợ đồn,23600,yên thịnh,23618,22.2163204,105.4714965
bắc kạn,23000,chợ đồn,23600,lương bằng,23619,22.0974794,105.5013657
bắc kạn,23000,chợ đồn,23600,nghĩa tá,23620,22.05580375,105.5288314
bắc kạn,23000,chợ đồn,23600,bình trung,23621,22.0130764,105.5499458
bắc kạn,23000,chợ đồn,23600,yên nhuận,23622,22.04041555,105.61354625
bắc kạn,23000,chợ đồn,23600,yên mỹ,23623,22.058148,105.6586859
bắc kạn,23000,chợ đồn,23600,phong huân,23624,22.07618745,105.5882865
bắc kạn,23000,chợ đồn,23600,bằng lãng,23625,22.1217196,105.571396
bắc kạn,23000,chợ đồn,23600,đại xảo,23626,22.11744695,105.63144195
bắc kạn,23000,chợ đồn,23600,đông viên,23627,22.1381614,105.6615687
bắc kạn,23000,chợ mới,23700,chợ mới,23706,21.965149,105.85819295
bắc kạn,23000,chợ mới,23700,yên đĩnh,23707,21.89375145,105.78679555
bắc kạn,23000,chợ mới,23700,như cố,23708,21.907692,105.85662355
bắc kạn,23000,chợ mới,23700,nông hạ,23709,21.97575745,105.826664
bắc kạn,23000,chợ mới,23700,cao kỳ,23710,22.01451635,105.8733559
bắc kạn,23000,chợ mới,23700,tân sơn,23711,22.07366,105.94704145
bắc kạn,23000,chợ mới,23700,hòa mục,23712,22.06071,105.86762255
bắc kạn,23000,chợ mới,23700,thanh vận,23713,22.06555205,105.79743865
bắc kạn,23000,chợ mới,23700,thanh mai,23714,22.04997205,105.76825145
bắc kạn,23000,chợ mới,23700,mai lạp,23715,22.0615343,105.72589875
bắc kạn,23000,chợ mới,23700,nông thịnh,23716,21.9673629,105.80314635
bắc kạn,23000,chợ mới,23700,thanh bình,23717,21.92972495,105.8107445
bắc kạn,23000,chợ mới,23700,quảng chu,23718,21.842984,105.8222265
bắc kạn,23000,chợ mới,23700,bình văn,23719,21.9191574,105.9037829
bắc kạn,23000,chợ mới,23700,yên hân,23720,21.93643385,105.9290175
bắc kạn,23000,chợ mới,23700,yên cư,23721,21.9705841,105.95798495
bắc kạn,23000,na rì,23800,yến lạc,23806,22.228089,106.18071555
bắc kạn,23000,na rì,23800,lương hạ,23807,22.256162,106.1719335
bắc kạn,23000,na rì,23800,cường lợi,23808,22.27210595,106.21278855
bắc kạn,23000,na rì,23800,vũ loan,23809,22.33418805,106.16492275
bắc kạn,23000,na rì,23800,văn học,23810,22.28265105,106.15020505
bắc kạn,23000,na rì,23800,lạng san,23811,22.27489355,106.1111465
bắc kạn,23000,na rì,23800,lương thượng,23812,22.27836735,106.07411385
bắc kạn,23000,na rì,23800,kim hỷ,23813,22.2445185,106.0196113
bắc kạn,23000,na rì,23800,ân tình,23814,22.20407735,106.08206245
bắc kạn,23000,na rì,23800,côn minh,23815,22.139779,106.002691
bắc kạn,23000,na rì,23800,quang phong,23816,22.0922285,106.0142899
bắc kạn,23000,na rì,23800,đổng xá,23817,22.0044853,105.98665235
bắc kạn,23000,na rì,23800,liêm thủy,23818,21.971821,106.06892655
bắc kạn,23000,na rì,23800,xuân dương,23819,22.01984945,106.0752734
bắc kạn,23000,na rì,23800,dương sơn,23820,22.06374705,106.05729055
bắc kạn,23000,na rì,23800,hảo nghĩa,23821,22.09810695,106.08799805
bắc kạn,23000,na rì,23800,hữu thác,23822,22.13705395,106.08437745
bắc kạn,23000,na rì,23800,cư lễ,23823,22.13310395,106.15393645
bắc kạn,23000,na rì,23800,văn minh,23824,22.178422,106.101583
bắc kạn,23000,na rì,23800,lương thành,23825,22.223513,106.1191875
bắc kạn,23000,na rì,23800,lam sơn,23826,22.20002905,106.16581955
bắc kạn,23000,na rì,23800,kim lư,23827,22.2036044,106.2054347
thái nguyên,24000,thái nguyên,24100,trưng vương,24106,21.5966991,105.84120155
thái nguyên,24000,thái nguyên,24100,linh sơn,24107,21.61424635,105.878773
thái nguyên,24000,thái nguyên,24100,đồng bẩm,24108,21.61294795,105.8458901
thái nguyên,24000,thái nguyên,24100,chùa hang,24109,21.6280375,105.83237245
thái nguyên,24000,thái nguyên,24100,cao ngạn,24110,21.62868665,105.82061285
thái nguyên,24000,thái nguyên,24100,sơn cẩm,24111,21.6432064,105.78889855
thái nguyên,24000,thái nguyên,24100,tân long,24112,21.61911275,105.79483465
thái nguyên,24000,thái nguyên,24100,phúc hà,24113,21.6071669,105.7855449
thái nguyên,24000,thái nguyên,24100,quán triều,24114,21.60727345,105.8057881
thái nguyên,24000,thái nguyên,24100,quang vinh,24115,21.60785895,105.8229665
thái nguyên,24000,thái nguyên,24100,hoàng văn thụ,24116,21.59697585,105.82925495
thái nguyên,24000,thái nguyên,24100,quang trung,24117,21.5917712,105.82076345
thái nguyên,24000,thái nguyên,24100,tân thịnh,24118,21.5816444,105.8178234
thái nguyên,24000,thái nguyên,24100,quyết thắng,24119,21.58084525,105.79110855
thái nguyên,24000,thái nguyên,24100,phúc xuân,24120,21.5857304,105.73675605
thái nguyên,24000,thái nguyên,24100,phúc trìu,24121,21.55923465,105.745597
thái nguyên,24000,thái nguyên,24100,thịnh đán,24122,21.56747685,105.810678
thái nguyên,24000,thái nguyên,24100,đồng quang,24123,21.5823634,105.8293243
thái nguyên,24000,thái nguyên,24100,phan đình phùng,24124,21.5871055,105.84106205
thái nguyên,24000,thái nguyên,24100,túc duyên,24125,21.59290785,105.8538938
thái nguyên,24000,thái nguyên,24100,huống thượng,24126,21.586344,105.8782821
thái nguyên,24000,thái nguyên,24100,gia sàng,24127,21.5746411,105.8494949
thái nguyên,24000,thái nguyên,24100,tân lập,24128,21.56107095,105.83086965
thái nguyên,24000,thái nguyên,24100,tân cương,24129,21.5439828,105.760284
thái nguyên,24000,thái nguyên,24100,thịnh đức,24130,21.5373346,105.8049273
thái nguyên,24000,thái nguyên,24100,tích lương,24131,21.53770025,105.8462957
thái nguyên,24000,thái nguyên,24100,phú xá,24132,21.5546254,105.851276
thái nguyên,24000,thái nguyên,24100,cam giá,24133,21.56145455,105.87463955
thái nguyên,24000,thái nguyên,24100,hương sơn,24134,21.54346905,105.88623055
thái nguyên,24000,thái nguyên,24100,trung thành,24135,21.53758885,105.86844195
thái nguyên,24000,thái nguyên,24100,tân thành,24136,21.5239083,105.87824815
thái nguyên,24000,thái nguyên,24100,đồng liên,24137,21.562739,105.895202
thái nguyên,24000,đồng hỷ,24200,hóa thượng,24206,21.64925095,105.830396
thái nguyên,24000,đồng hỷ,24200,hóa trung,24207,21.67267705,105.845439
thái nguyên,24000,đồng hỷ,24200,sông cầu,24208,21.6753756,105.85181235
thái nguyên,24000,đồng hỷ,24200,quang sơn,24209,21.70999555,105.8713184
thái nguyên,24000,đồng hỷ,24200,tân long,24210,21.739194,105.8722949
thái nguyên,24000,đồng hỷ,24200,văn lăng,24211,21.7952739,105.83367295
