province,province_code,district,district_code,ward,ward_code
cao bằng,21000,trùng khánh,21800,đàm thủy,21825
cao bằng,21000,quảng uyên,21900,quảng uyên,21906
cao bằng,21000,quảng uyên,21900,độc lập,21907
cao bằng,21000,quảng uyên,21900,bình lăng,21908
cao bằng,21000,quảng uyên,21900,quảng hưng,21909
cao bằng,21000,quảng uyên,21900,phi hải,21910
cao bằng,21000,quảng uyên,21900,quốc phong,21911
cao bằng,21000,quảng uyên,21900,quốc dân,21912
cao bằng,21000,quảng uyên,21900,đoài khôn,21913
cao bằng,21000,quảng uyên,21900,phúc sen,21914
cao bằng,21000,quảng uyên,21900,tự do,21915
cao bằng,21000,quảng uyên,21900,ngọc động,21916
cao bằng,21000,quảng uyên,21900,hoàng hải,21917
cao bằng,21000,quảng uyên,21900,hạnh phúc,21918
cao bằng,21000,quảng uyên,21900,hồng quang,21919
cao bằng,21000,quảng uyên,21900,hồng định,21920
cao bằng,21000,quảng uyên,21900,chí thảo,21921
cao bằng,21000,quảng uyên,21900,cai bộ,21922
tuyên quang,22000,tuyên quang,22100,an tường,22106
tuyên quang,22000,tuyên quang,22100,nông tiến,22107
tuyên quang,22000,tuyên quang,22100,tràng đà,22108
tuyên quang,22000,tuyên quang,22100,tân hà,22109
tuyên quang,22000,tuyên quang,22100,minh xuân,22110
tuyên quang,22000,tuyên quang,22100,phan thiết,22111
tuyên quang,22000,tuyên quang,22100,ỷ la,22112
tuyên quang,22000,tuyên quang,22100,tân quang,22113
tuyên quang,22000,tuyên quang,22100,hưng thành,22114
tuyên quang,22000,tuyên quang,22100,lưỡng vượng,22115
tuyên quang,22000,tuyên quang,22100,an khang,22116
tuyên quang,22000,tuyên quang,22100,thái long,22117
tuyên quang,22000,tuyên quang,22100,đội cấn,22118
tuyên quang,22000,yên sơn,22200,thắng quân,22206
tuyên quang,22000,yên sơn,22200,tân long,22207
tuyên quang,22000,yên sơn,22200,tân tiến,22208
tuyên quang,22000,yên sơn,22200,kiến thiết,22209
tuyên quang,22000,yên sơn,22200,trung trực,22210
tuyên quang,22000,yên sơn,22200,xuân vân,22211
tuyên quang,22000,yên sơn,22200,qúy quân,22212
tuyên quang,22000,yên sơn,22200,lực hành,22213
tuyên quang,22000,yên sơn,22200,chiêu yên,22214
tuyên quang,22000,yên sơn,22200,phúc ninh,22215
tuyên quang,22000,yên sơn,22200,tứ quận,22216
tuyên quang,22000,yên sơn,22200,lang quán,22217
tuyên quang,22000,yên sơn,22200,chân sơn,22218
tuyên quang,22000,yên sơn,22200,mỹ bằng,22219
tuyên quang,22000,yên sơn,22200,phú lâm,22220
tuyên quang,22000,yên sơn,22200,nhữ hán,22221
tuyên quang,22000,yên sơn,22200,nhữ khê,22222
tuyên quang,22000,yên sơn,22200,đội bình,22223
tuyên quang,22000,yên sơn,22200,tân bình,22224
tuyên quang,22000,yên sơn,22200,hoàng khai,22225
tuyên quang,22000,yên sơn,22200,kim phú,22226
tuyên quang,22000,yên sơn,22200,trung môn,22227
tuyên quang,22000,yên sơn,22200,phú thịnh,22228
tuyên quang,22000,yên sơn,22200,thái bình,22229
tuyên quang,22000,yên sơn,22200,tiến bộ,22230
tuyên quang,22000,yên sơn,22200,công đa,22231
tuyên quang,22000,yên sơn,22200,kim quan,22232
tuyên quang,22000,yên sơn,22200,đạo viện,22233
tuyên quang,22000,yên sơn,22200,trung sơn,22234
tuyên quang,22000,yên sơn,22200,hùng lợi,22235
tuyên quang,22000,yên sơn,22200,trung minh,22236
tuyên quang,22000,chiêm hóa,22300,vĩnh lộc,22306
tuyên quang,22000,chiêm hóa,22300,ngọc hội,22307
tuyên quang,22000,chiêm hóa,22300,phú bình,22308
tuyên quang,22000,chiêm hóa,22300,bình phú,22309
tuyên quang,22000,chiêm hóa,22300,yên lập,22310
tuyên quang,22000,chiêm hóa,22300,hùng mỹ,22311
tuyên quang,22000,chiêm hóa,22300,phúc sơn,22312
tuyên quang,22000,chiêm hóa,22300,minh quang,22313
tuyên quang,22000,chiêm hóa,22300,trung hà,22314
tuyên quang,22000,chiêm hóa,22300,hà lang,22315
tuyên quang,22000,chiêm hóa,22300,tân mỹ,22316
tuyên quang,22000,chiêm hóa,22300,tân an,22317
tuyên quang,22000,chiêm hóa,22300,xuân quang,22318
tuyên quang,22000,chiêm hóa,22300,phúc thịnh,22319
tuyên quang,22000,chiêm hóa,22300,tân thịnh,22320
tuyên quang,22000,chiêm hóa,22300,hòa phú,22321
tuyên quang,22000,chiêm hóa,22300,yên nguyên,22322
tuyên quang,22000,chiêm hóa,22300,hòa an,22323
tuyên quang,22000,chiêm hóa,22300,nhân lý,22324
tuyên quang,22000,chiêm hóa,22300,bình nhân,22325
tuyên quang,22000,chiêm hóa,22300,vinh quang,22326
tuyên quang,22000,chiêm hóa,22300,trung hòa,22327
tuyên quang,22000,chiêm hóa,22300,kim bình,22328
tuyên quang,22000,chiêm hóa,22300,tri phú,22329
tuyên quang,22000,chiêm hóa,22300,linh phú,22330
tuyên quang,22000,chiêm hóa,22300,kiên đài,22331
tuyên quang,22000,na hang,22400,na hang,22406
tuyên quang,22000,na hang,22400,sơn phú,22407
tuyên quang,22000,na hang,22400,đà vị,22408
tuyên quang,22000,na hang,22400,hồng thái,22409
tuyên quang,22000,na hang,22400,yên hoa,22410
tuyên quang,22000,na hang,22400,thượng nông,22411
tuyên quang,22000,na hang,22400,thượng giáp,22412
tuyên quang,22000,na hang,22400,sinh long,22413
tuyên quang,22000,na hang,22400,côn lôn,22414
tuyên quang,22000,na hang,22400,khâu tinh,22415
tuyên quang,22000,na hang,22400,năng khả,22416
tuyên quang,22000,na hang,22400,thanh tương,22417
tuyên quang,22000,lâm bình,22500,lăng can,22506
tuyên quang,22000,lâm bình,22500,thượng lâm,22507
tuyên quang,22000,lâm bình,22500,khuôn hà,22508
tuyên quang,22000,lâm bình,22500,phúc yên,22509
tuyên quang,22000,lâm bình,22500,xuân lập,22510
tuyên quang,22000,lâm bình,22500,bình an,22511
tuyên quang,22000,lâm bình,22500,hồng quang,22512
tuyên quang,22000,lâm bình,22500,thổ bình,22513
tuyên quang,22000,hàm yên,22600,tân yên,22606
tuyên quang,22000,hàm yên,22600,tân thành,22607
tuyên quang,22000,hàm yên,22600,minh hương,22608
tuyên quang,22000,hàm yên,22600,phù lưu,22609
tuyên quang,22000,hàm yên,22600,minh dân,22610
tuyên quang,22000,hàm yên,22600,minh khương,22611
tuyên quang,22000,hàm yên,22600,yên thuận,22612
tuyên quang,22000,hàm yên,22600,bạch xa,22613
tuyên quang,22000,hàm yên,22600,yên lâm,22614
tuyên quang,22000,hàm yên,22600,yên phú,22615
tuyên quang,22000,hàm yên,22600,nhân mục,22616
tuyên quang,22000,hàm yên,22600,bằng cốc,22617
tuyên quang,22000,hàm yên,22600,thành long,22618
tuyên quang,22000,hàm yên,22600,hùng đức,22619
tuyên quang,22000,hàm yên,22600,đức ninh,22620
tuyên quang,22000,hàm yên,22600,thái hòa,22621
tuyên quang,22000,hàm yên,22600,thái sơn,22622
tuyên quang,22000,hàm yên,22600,bình xa,22623
tuyên quang,22000,sơn dương,22700,sơn dương,22706
tuyên quang,22000,sơn dương,22700,hợp thành,22707
tuyên quang,22000,sơn dương,22700,lương thiện,22708
tuyên quang,22000,sơn dương,22700,tân trào,22709
tuyên quang,22000,sơn dương,22700,trung yên,22710
tuyên quang,22000,sơn dương,22700,minh thanh,22711
tuyên quang,22000,sơn dương,22700,bình yên,22712
tuyên quang,22000,sơn dương,22700,tú thịnh,22713
tuyên quang,22000,sơn dương,22700,thượng ấm,22714
tuyên quang,22000,sơn dương,22700,vĩnh lợi,22715
tuyên quang,22000,sơn dương,22700,cấp tiến,22716
tuyên quang,22000,sơn dương,22700,đông thọ,22717
tuyên quang,22000,sơn dương,22700,quyết thắng,22718
tuyên quang,22000,sơn dương,22700,vân sơn,22719
tuyên quang,22000,sơn dương,22700,hồng lạc,22720
tuyên quang,22000,sơn dương,22700,sầm dương,22721
tuyên quang,22000,sơn dương,22700,lâm xuyên,22722
tuyên quang,22000,sơn dương,22700,tam đa,22723
tuyên quang,22000,sơn dương,22700,hào phú,22724
tuyên quang,22000,sơn dương,22700,chi thiết,22725
tuyên quang,22000,sơn dương,22700,văn phú,22726
tuyên quang,22000,sơn dương,22700,đồng quý,22727
tuyên quang,22000,sơn dương,22700,phúc ứng,22728
tuyên quang,22000,sơn dương,22700,thanh phát,22729
tuyên quang,22000,sơn dương,22700,đông lợi,22730
tuyên quang,22000,sơn dương,22700,phú lương,22731
tuyên quang,22000,sơn dương,22700,đại phú,22732
tuyên quang,22000,sơn dương,22700,sơn nam,22733
tuyên quang,22000,sơn dương,22700,ninh lai,22734
tuyên quang,22000,sơn dương,22700,thiện kế,22735
tuyên quang,22000,sơn dương,22700,tuân lộ,22736
tuyên quang,22000,sơn dương,22700,hợp hòa,22737
tuyên quang,22000,sơn dương,22700,kháng nhật,22738
bắc kạn,23000,bắc kạn,23100,phùng chí kiên,23106
bắc kạn,23000,bắc kạn,23100,đức xuân,23107
bắc kạn,23000,bắc kạn,23100,nguyễn thị minh khai,23108
bắc kạn,23000,bắc kạn,23100,sông cầu,23109
bắc kạn,23000,bắc kạn,23100,xuất hoá,23110
bắc kạn,23000,bắc kạn,23100,huyền tụng,23111
bắc kạn,23000,bắc kạn,23100,dương quang,23112
bắc kạn,23000,bắc kạn,23100,nông thượng,23113
bắc kạn,23000,bạch thông,23200,phủ thông,23206
bắc kạn,23000,bạch thông,23200,phương linh,23207
bắc kạn,23000,bạch thông,23200,vi hương,23208
bắc kạn,23000,bạch thông,23200,đôn phong,23209
bắc kạn,23000,bạch thông,23200,dương phong,23210
bắc kạn,23000,bạch thông,23200,quang thuận,23211
bắc kạn,23000,bạch thông,23200,lục bình,23212
bắc kạn,23000,bạch thông,23200,tú trĩ,23213
bắc kạn,23000,bạch thông,23200,tân tiến,23214
bắc kạn,23000,bạch thông,23200,quân bình,23215
bắc kạn,23000,bạch thông,23200,hà vị,23216
bắc kạn,23000,bạch thông,23200,cẩm giàng,23217
bắc kạn,23000,bạch thông,23200,nguyên phúc,23218
bắc kạn,23000,bạch thông,23200,mỹ thanh,23219
bắc kạn,23000,bạch thông,23200,cao sơn,23220
bắc kạn,23000,bạch thông,23200,sỹ bình,23221
bắc kạn,23000,bạch thông,23200,vũ muộn,23222
bắc kạn,23000,ngân sơn,23300,vân tùng,23306
bắc kạn,23000,ngân sơn,23300,đức vân,23307
bắc kạn,23000,ngân sơn,23300,bằng vân,23308
bắc kạn,23000,ngân sơn,23300,thượng ân,23309
bắc kạn,23000,ngân sơn,23300,cốc đán,23310
bắc kạn,23000,ngân sơn,23300,trung hòa,23311
bắc kạn,23000,ngân sơn,23300,nà phặc,23312
bắc kạn,23000,ngân sơn,23300,lãng ngâm,23313
bắc kạn,23000,ngân sơn,23300,hương nê,23314
bắc kạn,23000,ngân sơn,23300,thuần mang,23315
bắc kạn,23000,ngân sơn,23300,thượng quan,23316
bắc kạn,23000,pác nặm,23400,bộc bố,23406
bắc kạn,23000,pác nặm,23400,bằng thành,23407
bắc kạn,23000,pác nặm,23400,nhạn môn,23408
bắc kạn,23000,pác nặm,23400,giáo hiệu,23409
bắc kạn,23000,pác nặm,23400,công bằng,23410
bắc kạn,23000,pác nặm,23400,cổ linh,23411
bắc kạn,23000,pác nặm,23400,cao tân,23412
bắc kạn,23000,pác nặm,23400,nghiên loan,23413
bắc kạn,23000,pác nặm,23400,xuân la,23414
bắc kạn,23000,pác nặm,23400,an thắng,23415
bắc kạn,23000,ba bể,23500,chợ rã,23506
bắc kạn,23000,ba bể,23500,bành trạch,23507
bắc kạn,23000,ba bể,23500,phúc lộc,23508
bắc kạn,23000,ba bể,23500,cao trĩ,23509
bắc kạn,23000,ba bể,23500,cao thượng,23510
bắc kạn,23000,ba bể,23500,nam mẫu,23511
bắc kạn,23000,ba bể,23500,khang ninh,23512
bắc kạn,23000,ba bể,23500,thượng giáo,23513
bắc kạn,23000,ba bể,23500,địa linh,23514
bắc kạn,23000,ba bể,23500,quảng khê,23515
bắc kạn,23000,ba bể,23500,mỹ phương,23516
bắc kạn,23000,ba bể,23500,yến dương,23517
bắc kạn,23000,ba bể,23500,chu hương,23518
bắc kạn,23000,ba bể,23500,hà hiệu,23519
bắc kạn,23000,ba bể,23500,hoàng trĩ,23520
bắc kạn,23000,ba bể,23500,đồng phúc,23521
bắc kạn,23000,chợ đồn,23600,bằng lũng,23606
bắc kạn,23000,chợ đồn,23600,phương viên,23607
bắc kạn,23000,chợ đồn,23600,rã bản,23608
bắc kạn,23000,chợ đồn,23600,bằng phúc,23609
bắc kạn,23000,chợ đồn,23600,tân lập,23610
bắc kạn,23000,chợ đồn,23600,đồng lạc,23611
bắc kạn,23000,chợ đồn,23600,nam cường,23612
bắc kạn,23000,chợ đồn,23600,xuân lạc,23613
bắc kạn,23000,chợ đồn,23600,bản thi,23614
bắc kạn,23000,chợ đồn,23600,quảng bạch,23615
bắc kạn,23000,chợ đồn,23600,ngọc phái,23616
bắc kạn,23000,chợ đồn,23600,yên thượng,23617
bắc kạn,23000,chợ đồn,23600,yên thịnh,23618
bắc kạn,23000,chợ đồn,23600,lương bằng,23619
bắc kạn,23000,chợ đồn,23600,nghĩa tá,23620
bắc kạn,23000,chợ đồn,23600,bình trung,23621
bắc kạn,23000,chợ đồn,23600,yên nhuận,23622
bắc kạn,23000,chợ đồn,23600,yên mỹ,23623
bắc kạn,23000,chợ đồn,23600,phong huân,23624
bắc kạn,23000,chợ đồn,23600,bằng lãng,23625
bắc kạn,23000,chợ đồn,23600,đại xảo,23626
bắc kạn,23000,chợ đồn,23600,đông viên,23627
bắc kạn,23000,chợ mới,23700,chợ mới,23706
bắc kạn,23000,chợ mới,23700,yên đĩnh,23707
bắc kạn,23000,chợ mới,23700,như cố,23708
bắc kạn,23000,chợ mới,23700,nông hạ,23709
bắc kạn,23000,chợ mới,23700,cao kỳ,23710
bắc kạn,23000,chợ mới,23700,tân sơn,23711
bắc kạn,23000,chợ mới,23700,hòa mục,23712
bắc kạn,23000,chợ mới,23700,thanh vận,23713
bắc kạn,23000,chợ mới,23700,thanh mai,23714
bắc kạn,23000,chợ mới,23700,mai lạp,23715
bắc kạn,23000,chợ mới,23700,nông thịnh,23716
bắc kạn,23000,chợ mới,23700,thanh bình,23717
bắc kạn,23000,chợ mới,23700,quảng chu,23718
bắc kạn,23000,chợ mới,23700,bình văn,23719
bắc kạn,23000,chợ mới,23700,yên hân,23720
bắc kạn,23000,chợ mới,23700,yên cư,23721
bắc kạn,23000,na rì,23800,yến lạc,23806
bắc kạn,23000,na rì,23800,lương hạ,23807
bắc kạn,23000,na rì,23800,cường lợi,23808
bắc kạn,23000,na rì,23800,vũ loan,23809
bắc kạn,23000,na rì,23800,văn học,23810
bắc kạn,23000,na rì,23800,lạng san,23811
bắc kạn,23000,na rì,23800,lương thượng,23812
bắc kạn,23000,na rì,23800,kim hỷ,23813
bắc kạn,23000,na rì,23800,ân tình,23814
bắc kạn,23000,na rì,23800,côn minh,23815
bắc kạn,23000,na rì,23800,quang phong,23816
bắc kạn,23000,na rì,23800,đổng xá,23817
bắc kạn,23000,na rì,23800,liêm thủy,23818
bắc kạn,23000,na rì,23800,xuân dương,23819
bắc kạn,23000,na rì,23800,dương sơn,23820
bắc kạn,23000,na rì,23800,hảo nghĩa,23821
bắc kạn,23000,na rì,23800,hữu thác,23822
bắc kạn,23000,na rì,23800,cư lễ,23823
bắc kạn,23000,na rì,23800,văn minh,23824
bắc kạn,23000,na rì,23800,lương thành,23825
bắc kạn,23000,na rì,23800,lam sơn,23826
bắc kạn,23000,na rì,23800,kim lư,23827
thái nguyên,24000,thái nguyên,24100,trưng vương,24106
thái nguyên,24000,thái nguyên,24100,linh sơn,24107
thái nguyên,24000,thái nguyên,24100,đồng bẩm,24108
thái nguyên,24000,thái nguyên,24100,chùa hang,24109
thái nguyên,24000,thái nguyên,24100,cao ngạn,24110
thái nguyên,24000,thái nguyên,24100,sơn cẩm,24111
thái nguyên,24000,thái nguyên,24100,tân long,24112
thái nguyên,24000,thái nguyên,24100,phúc hà,24113
thái nguyên,24000,thái nguyên,24100,quán triều,24114
thái nguyên,24000,thái nguyên,24100,quang vinh,24115
thái nguyên,24000,thái nguyên,24100,hoàng văn thụ,24116
thái nguyên,24000,thái nguyên,24100,quang trung,24117
thái nguyên,24000,thái nguyên,24100,tân thịnh,24118
thái nguyên,24000,thái nguyên,24100,quyết thắng,24119
thái nguyên,24000,thái nguyên,24100,phúc xuân,24120
thái nguyên,24000,thái nguyên,24100,phúc trìu,24121
thái nguyên,24000,thái nguyên,24100,thịnh đán,24122
thái nguyên,24000,thái nguyên,24100,đồng quang,24123
thái nguyên,24000,thái nguyên,24100,phan đình phùng,24124
thái nguyên,24000,thái nguyên,24100,túc duyên,24125
thái nguyên,24000,thái nguyên,24100,huống thượng,24126
thái nguyên,24000,thái nguyên,24100,gia sàng,24127
thái nguyên,24000,thái nguyên,24100,tân lập,24128
thái nguyên,24000,thái nguyên,24100,tân cương,24129
thái nguyên,24000,thái nguyên,24100,thịnh đức,24130
thái nguyên,24000,thái nguyên,24100,tích lương,24131
thái nguyên,24000,thái nguyên,24100,phú xá,24132
thái nguyên,24000,thái nguyên,24100,cam giá,24133
thái nguyên,24000,thái nguyên,24100,hương sơn,24134
thái nguyên,24000,thái nguyên,24100,trung thành,24135
thái nguyên,24000,thái nguyên,24100,tân thành,24136
thái nguyên,24000,thái nguyên,24100,đồng liên,24137
thái nguyên,24000,đồng hỷ,24200,hóa thượng,24206
thái nguyên,24000,đồng hỷ,24200,hóa trung,24207
thái nguyên,24000,đồng hỷ,24200,sông cầu,24208
thái nguyên,24000,đồng hỷ,24200,quang sơn,24209
thái nguyên,24000,đồng hỷ,24200,tân long,24210
thái nguyên,24000,đồng hỷ,24200,văn lăng,24211
thái nguyên,24000,đồng hỷ,24200,hòa bình,24212
thái nguyên,24000,đồng hỷ,24200,minh lập,24213
thái nguyên,24000,đồng hỷ,24200,khe mo,24214
thái nguyên,24000,đồng hỷ,24200,nam hòa,24215
thái nguyên,24000,đồng hỷ,24200,trại cau,24216
thái nguyên,24000,đồng hỷ,24200,tân lợi,24217
thái nguyên,24000,đồng hỷ,24200,hợp tiến,24218
thái nguyên,24000,đồng hỷ,24200,cây thị,24219
thái nguyên,24000,đồng hỷ,24200,văn hán,24220
thái nguyên,24000,võ nhai,24300,đình cả,24306
thái nguyên,24000,võ nhai,24300,phú thượng,24307
thái nguyên,24000,võ nhai,24300,nghinh tường,24308
thái nguyên,24000,võ nhai,24300,sảng mộc,24309
